"","mean","median","HPD_lower","HPD_upper","effective_size","start_iteration","stationarity_test","stationarity_pval","staionarity_test_adjusted","adj_stationarity_pval","Halfwidth_test","halfwidth"
"Node3.P.B.",0.005875395,0.0029025,0,0.011725,838.979241303313,1,"passed",0.823081091015619,"passed",0.958832635699898,"failed",0.00239182938338037
"Node3.P.C.",0.993288061,0.997095,0.987926,1,729.781426930166,1,"passed",0.835799625559773,"passed",0.958832635699898,"passed",0.00331294350837446
"Node4.P.A.",0.000808397,0,0,1.8e-05,548.053811361054,1,"passed",0.849791946346868,"passed",0.958832635699898,"failed",0.00124869263554507
"Node4.P.B.",0.004623776,0.0017635,0,0.008386,842.066360673744,1,"passed",0.840445180312505,"passed",0.958832635699898,"failed",0.00242868997070776
"Node4.P.C.",0.994567796,0.998236,0.991345,1,727.842420506228,1,"passed",0.847049757077878,"passed",0.958832635699898,"passed",0.00332660388918095
"Node5.P.A.",0.000874339,0,0,2.6e-05,513.138847779464,1,"passed",0.867730034323047,"passed",0.958832635699898,"failed",0.00136858249597708
"Node5.P.B.",0.0062127,0.0026245,0,0.014363,848.073413307356,1,"passed",0.846569074229098,"passed",0.958832635699898,"failed",0.00245359107487407
"Node5.P.C.",0.992912945,0.9973745,0.985607,1,730.296050889482,1,"passed",0.857181750264392,"passed",0.958832635699898,"passed",0.00340531954379274
"Node6.P.A.",0.001105488,7e-06,0,0.001134,577.246445487739,1,"passed",0.921404246579922,"passed",0.958832635699898,"failed",0.00124520218668651
"Node6.P.B.",0.021871129,0.017077,0,0.056249,717.184771122045,1,"passed",0.632391252373248,"passed",0.958832635699898,"passed",0.0018701854364882
"Node6.P.C.",0.977023384,0.9828435,0.94135,1,676.52148020143,1,"passed",0.729539351913616,"passed",0.958832635699898,"passed",0.00285351807901308
"Node7.P.A.",0.001004472,1e-06,0,0.000157,572.693590175671,1,"passed",0.908071531233545,"passed",0.958832635699898,"failed",0.00137041460919438
"Node7.P.B.",0.043627837,0.0400615,0,0.087574,900.53609296266,1,"passed",0.686730051156047,"passed",0.958832635699898,"passed",0.00288795257112588
"Node7.P.C.",0.955367697,0.959926,0.912251,1,735.366858380182,1,"passed",0.734180262849312,"passed",0.958832635699898,"passed",0.00386850944000333
"Node8.P.A.",0.004083178,0.000726,0,0.010078,685.723944504297,1,"passed",0.911442894792987,"passed",0.958832635699898,"failed",0.00172628942311058
"Node8.P.B.",0.503760563,0.570313,0,0.584404,1000,1,"passed",0.320786772050907,"passed",0.958832635699898,"passed",0.0113838467379363
"Node8.P.C.",0.492156258,0.427218,0.414876,1,1000,1,"passed",0.321752341483386,"passed",0.958832635699898,"passed",0.0114761940414136
"Node9.P.A.",0.000878795,3e-06,0,0.000521,572.604566129917,1,"passed",0.898240547572855,"passed",0.958832635699898,"failed",0.00115023869750717
"Node9.P.B.",0.015489404,0.011591,0,0.039781,714.021106207408,1,"passed",0.685197047395501,"passed",0.958832635699898,"failed",0.00164098637646721
"Node9.P.C.",0.983631816,0.98837,0.958788,1,654.600647220277,1,"passed",0.821722847625006,"passed",0.958832635699898,"passed",0.00263699478082864
"Node10.P.A.",0.000779049,0,0,6.1e-05,570.80816900604,1,"passed",0.883141559149861,"passed",0.958832635699898,"failed",0.0011760885164734
"Node10.P.B.",0.005833403,0.003089,0,0.01565,666.03276705661,1,"passed",0.863871177945363,"passed",0.958832635699898,"failed",0.00148535029445891
"Node10.P.C.",0.993387541,0.99691,0.98382,1,555.975126709485,1,"passed",0.862347107332945,"passed",0.958832635699898,"passed",0.00274459236056589
"Node11.P.A.",0.001114471,7.5e-06,0,0.001157,577.493329226189,1,"passed",0.921893418072967,"passed",0.958832635699898,"failed",0.00124955500655539
"Node11.P.B.",0.022073603,0.017249,0,0.056776,719.5328576775,1,"passed",0.630934024477931,"passed",0.958832635699898,"passed",0.00187526279783169
"Node11.P.C.",0.976811939,0.9826705,0.940788,1,677.31663376968,1,"passed",0.728602574442435,"passed",0.958832635699898,"passed",0.00286184518869499
"Node12.P.A.",0.000585391,1e-06,0,9.5e-05,537.610293413612,1,"passed",0.885770853775299,"passed",0.958832635699898,"failed",0.00098698632293169
"Node12.P.B.",0.007394838,0.004977,0,0.017958,653.365332820067,1,"passed",0.851192101202754,"passed",0.958832635699898,"failed",0.00141885470971417
"Node12.P.C.",0.992019767,0.9950195,0.981332,1,536.67991109803,1,"passed",0.873996281519274,"passed",0.958832635699898,"passed",0.00245199146647219
"Node13.P.A.",0.001118689,2e-06,0,0.000239,558.634768656599,1,"passed",0.909233295916479,"passed",0.958832635699898,"failed",0.00142698764979535
"Node13.P.B.",0.023588343,0.0207315,0,0.045695,851.783793067465,1,"passed",0.745705669127415,"passed",0.958832635699898,"failed",0.00238679336842633
"Node13.P.C.",0.975292966,0.979263,0.954305,1,697.023974088255,1,"passed",0.807600163451493,"passed",0.958832635699898,"passed",0.00358665402609966
