"","mean","median","HPD_lower","HPD_upper","effective_size","start_iteration","stationarity_test","stationarity_pval","staionarity_test_adjusted","adj_stationarity_pval","Halfwidth_test","halfwidth"
"Node2633.P.A.",0.600010716,0.5997955,0.557447,0.640355,1000,1,"passed",0.125683554404687,"passed",0.44544275359963,"passed",0.00133894288746499
"Node2633.P.B.",0.320928658,0.3213225,0.294506,0.344482,999.999999999999,1,"passed",0.111176752548732,"passed",0.44544275359963,"passed",0.000800705881072711
"Node2633.P.C.",0.079060623,0.0786765,0.063131,0.096908,1000,1,"passed",0.162727504519047,"passed",0.44544275359963,"passed",0.000551079874175973
"Node2634.P.A.",0.494258524,0.4944145,0.460281,0.531685,1000,1,"passed",0.15914435389787,"passed",0.44544275359963,"passed",0.00113148738708817
"Node2634.P.B.",0.434629249,0.43414,0.400949,0.468886,1144.7537396675,1,"passed",0.373481765590596,"passed",0.44544275359963,"passed",0.00102484717191691
"Node2634.P.C.",0.071112213,0.070802,0.05577,0.087952,1000,1,"passed",0.418371034082872,"passed",0.45891979881246,"passed",0.000515714673464494
"Node2635.P.A.",0.037840087,0.0376535,0.029584,0.046354,1140.92148996448,1,"passed",0.397339126591518,"passed",0.446992741542195,"passed",0.000255128531709002
"Node2635.P.B.",0.960237111,0.960419,0.951718,0.968889,1153.09970296863,1,"passed",0.389382399498794,"passed",0.44544275359963,"passed",0.00025898730280165
"Node2635.P.C.",0.001922814,0.001897,0.001318,0.002574,999.999999999999,1,"passed",0.540599599282275,"passed",0.56480056930263,"passed",2.01091118942728e-05
"Node2636.P.A.",0.041637645,0.0414905,0.033554,0.049718,1141.09273948032,1,"passed",0.393327592772623,"passed",0.445721024510302,"passed",0.000246079706367943
"Node2636.P.B.",0.955631352,0.9557815,0.947144,0.963748,1157.66247627637,1,"passed",0.407476188885538,"passed",0.452049192222284,"passed",0.000251823859605039
"Node2636.P.C.",0.002731009,0.002699,0.001911,0.003606,1000,1,"passed",0.542796539282104,"passed",0.566745908340216,"passed",2.7166635213822e-05
"Node2637.P.A.",0.022481127,0.0220535,0.013136,0.032073,1104.03261845686,1,"passed",0.270475444262075,"passed",0.44544275359963,"passed",0.000292008826446045
"Node2637.P.B.",0.253416612,0.253422,0.217798,0.293773,1000,1,"passed",0.144607280674439,"passed",0.44544275359963,"passed",0.00121343398940002
"Node2637.P.C.",0.724102266,0.724012,0.675801,0.769751,1057.31906244058,1,"passed",0.161585135521032,"passed",0.44544275359963,"passed",0.00146784954647
"Node2638.P.A.",0.047158131,0.0465655,0.030665,0.063536,1098.27240519431,1,"passed",0.252797938484318,"passed",0.44544275359963,"passed",0.000506773294445685
"Node2638.P.B.",0.340302365,0.34058,0.307726,0.375776,1000,1,"passed",0.101866017518371,"passed",0.44544275359963,"passed",0.00108144134692263
"Node2638.P.C.",0.612539497,0.612364,0.563836,0.663033,1000,1,"passed",0.127283010404106,"passed",0.44544275359963,"passed",0.00156734742278568
"Node2639.P.A.",0.073170799,0.0727105,0.054647,0.094262,1089.81711726636,1,"passed",0.235701482012111,"passed",0.44544275359963,"passed",0.000614804353222726
"Node2639.P.B.",0.436996569,0.436884,0.408791,0.465886,1000,1,"passed",0.10414607202737,"passed",0.44544275359963,"passed",0.000911491303949079
"Node2639.P.C.",0.489832624,0.489975,0.445077,0.532802,1000,1,"passed",0.098428858346429,"passed",0.44544275359963,"passed",0.00138264936017571
"Node2640.P.A.",0.164461843,0.1642455,0.140161,0.190178,1103.06045451622,1,"passed",0.263185384332886,"passed",0.44544275359963,"passed",0.00077527797696821
"Node2640.P.B.",0.619811236,0.6198795,0.59361,0.645961,1106.94985169441,1,"passed",0.922440890311472,"passed",0.929767664658665,"passed",0.000797145226575059
"Node2640.P.C.",0.215726903,0.2155385,0.191353,0.24166,1000,1,"passed",0.133450590284883,"passed",0.44544275359963,"passed",0.000812569474685868
"Node2641.P.A.",1.553e-06,2e-06,1e-06,2e-06,1117.12126361,1,"passed",0.135499352194543,"passed",0.44544275359963,"passed",2.96384743838125e-08
"Node2641.P.B.",0.002432627,0.0024225,0.001955,0.00292,1139.7050156741,1,"passed",0.345757117342965,"passed",0.44544275359963,"passed",1.47059841020603e-05
"Node2641.P.C.",0.997565825,0.997576,0.997076,0.998042,1139.71859960508,1,"passed",0.345630398747835,"passed",0.44544275359963,"passed",1.47245344718427e-05
"Node2642.P.A.",0.039693822,0.039513,0.029889,0.049545,1146.35748001227,1,"passed",0.39376846306356,"passed",0.445721024510302,"passed",0.000297366101502632
"Node2642.P.B.",0.245382991,0.2456125,0.225508,0.266215,1139.87910029716,1,"passed",0.316788742317794,"passed",0.44544275359963,"passed",0.000615516209153979
"Node2642.P.C.",0.714923209,0.714812,0.686207,0.746333,1142.56072826503,1,"passed",0.339741733040503,"passed",0.44544275359963,"passed",0.00091124513609389
"Node2643.P.A.",0.093254512,0.093199,0.074876,0.11009,1150.23264338933,1,"passed",0.402024894355143,"passed",0.448519861676723,"passed",0.000530881846752177
"Node2643.P.B.",0.310468038,0.310875,0.295937,0.323677,1130.29583689243,1,"passed",0.276808650898434,"passed",0.44544275359963,"passed",0.000427493997970506
"Node2643.P.C.",0.596277461,0.5958745,0.566815,0.629834,1142.95231679073,1,"passed",0.339754372434147,"passed",0.44544275359963,"passed",0.000953816249044568
"Node2644.P.A.",0.004440963,0.004384,0.002992,0.006049,1139.43318465096,1,"passed",0.380782540168209,"passed",0.44544275359963,"passed",4.67379412962801e-05
"Node2644.P.B.",0.106117063,0.105997,0.089792,0.121759,1141.829454912,1,"passed",0.33942002703233,"passed",0.44544275359963,"passed",0.000486096365166938
"Node2644.P.C.",0.889442,0.8896165,0.8722,0.907198,1141.71431957527,1,"passed",0.342752905022638,"passed",0.44544275359963,"passed",0.000532649283412015
"Node2645.P.A.",0.000466272,0.0004585,0.000306,0.000648,1136.60845089285,1,"passed",0.378392728882144,"passed",0.44544275359963,"passed",5.2472234458677e-06
"Node2645.P.B.",0.038461541,0.038368,0.031734,0.04513,1141.09735598487,1,"passed",0.343660184309547,"passed",0.44544275359963,"passed",0.000204027857592949
"Node2645.P.C.",0.961072185,0.9611745,0.954219,0.96796,1141.02569915742,1,"passed",0.344511618468873,"passed",0.44544275359963,"passed",0.000209255506952866
"Node2646.P.A.",0.345580582,0.3459115,0.298763,0.388177,1065.33262855618,1,"passed",0.201252701285815,"passed",0.44544275359963,"passed",0.0013871839772021
"Node2646.P.B.",0.540204238,0.5400955,0.499823,0.584034,1177.1375757202,1,"passed",0.559547948684194,"passed",0.582081235274305,"passed",0.00127077924070811
"Node2646.P.C.",0.114215197,0.1134515,0.089287,0.138167,1000,1,"passed",0.253707563755692,"passed",0.44544275359963,"passed",0.000780697192818129
"Node2647.P.A.",NA,0,0,0,0,NA,"failed",NA,NA,NA,NA,NA
"Node2647.P.B.",NA,1,1,1,0,NA,"failed",NA,NA,NA,NA,NA
"Node2647.P.C.",NA,0,0,0,0,NA,"failed",NA,NA,NA,NA,NA
"Node2648.P.A.",0.217932433,0.2179065,0.190069,0.247443,1087.73995998687,1,"passed",0.230286748532089,"passed",0.44544275359963,"passed",0.000894543146804031
"Node2648.P.B.",0.543999695,0.5439455,0.518755,0.571581,1162.47426556878,1,"passed",0.961325092269625,"passed",0.964174307125196,"passed",0.000789011695103525
"Node2648.P.C.",0.23806788,0.2379755,0.213318,0.264299,1000,1,"passed",0.129027004478199,"passed",0.44544275359963,"passed",0.000823526433121405
"Node2649.P.A.",0.901906163,0.9025955,0.867005,0.934546,1000,1,"passed",0.110991616369749,"passed",0.44544275359963,"passed",0.00109211967625207
"Node2649.P.B.",0.096261685,0.0954935,0.064231,0.129749,1000,1,"passed",0.108826723657672,"passed",0.44544275359963,"passed",0.00105712116919423
"Node2649.P.C.",0.001832147,0.001707,0.000636,0.003125,1000,1,"passed",0.313398741145055,"passed",0.44544275359963,"passed",4.17499241241087e-05
"Node2650.P.A.",0.696502284,0.6978535,0.631711,0.766598,999.999999999999,1,"passed",0.12319233385774,"passed",0.44544275359963,"passed",0.00215046364939422
"Node2650.P.B.",0.284978192,0.283491,0.221212,0.343438,1000,1,"passed",0.131502973860883,"passed",0.44544275359963,"passed",0.00195091446735245
"Node2650.P.C.",0.018519539,0.0180935,0.011201,0.027672,1000,1,"passed",0.187922922179836,"passed",0.44544275359963,"passed",0.000266323020589846
"Node2651.P.A.",0.745535563,0.745881,0.697635,0.793791,1000,1,"passed",0.114667768056953,"passed",0.44544275359963,"passed",0.00153255366561158
