"","stationarity_pval","Halfwidth_test","mean","halfwidth"
"Node502.P.C.",0.488603716907571,"passed",0.124893162,0.00145811784715479
"Node502.P.D.",0.43162228792701,"passed",0.321435466,0.000296524590442856
"Node503.P.B.",0.535474547244821,"passed",0.29039687,0.000260513653698086
"Node503.P.C.",0.480361126730232,"passed",0.38816769,0.000555970530774408
"Node503.P.D.",0.609718466290452,"passed",0.503345374,0.000447583393540398
"Node504.P.B.",0.499993555908428,"passed",0.44674928,0.000499185125091386
"Node504.P.C.",0.554721779387062,"passed",0.049905354,0.000944386716636425
"Node504.P.D.",0.551208654836167,"passed",0.070739034,0.00142912573738523
"Node505.P.B.",0.551208654836167,"passed",0.070739034,0.00142912573738523
"Node505.P.C.",0.551217143699771,"passed",0.858521942,0.00285824925283326
"Node505.P.D.",0.505215398526666,"passed",0.104306746,0.00145285653909003
"Node506.P.B.",0.505215398526666,"passed",0.104306746,0.00145285653909003
"Node506.P.C.",0.505215591327385,"passed",0.791386546,0.00290571509868831
"Node506.P.D.",0.0764020820648034,"passed",0.098688064,0.00022722897929739
"Node507.P.B.",0.610836562964399,"passed",0.065356666,0.00041508360546126
"Node507.P.C.",0.463822902792231,"passed",0.83595528,0.000418990852541387
"Node507.P.D.",0.625631788443407,"passed",0.014988274,0.000667120011463398
"Node508.P.B.",0.625631788443407,"passed",0.014988274,0.000667120011463398
"Node508.P.C.",0.625569518854194,"passed",0.970023428,0.00133423928822111
"Node508.P.D.",0.575294871453578,"passed",0.065193194,0.00164287886637688
"Node509.P.B.",0.575294871453578,"passed",0.065193194,0.00164287886637688
"Node509.P.C.",0.575277801558364,"passed",0.8696136,0.00328575637304553
"Node509.P.D.",0.482701794779593,"passed",0.13396499,0.00164282434133992
"Node510.P.B.",0.482701794779593,"passed",0.13396499,0.00164282434133992
"Node510.P.C.",0.482710856364094,"passed",0.732070016,0.00328565094576053
"Node510.P.D.",0.471224503012519,"passed",0.148335362,0.00170081329233371
"Node511.P.B.",0.471224503012519,"passed",0.148335362,0.00170081329233371
"Node511.P.C.",0.471229064005605,"passed",0.703329292,0.00340162649078821
"Node511.P.D.",0.600130024975906,"passed",0.0492472,0.0014403794062556
"Node512.P.B.",0.600130024975906,"passed",0.0492472,0.0014403794062556
"Node512.P.C.",0.600138439511374,"passed",0.901505606,0.00288076041186691
"Node512.P.D.",0.524707803927489,"passed",0.099720384,0.00172261665550428
"Node513.P.B.",0.524707803927489,"passed",0.099720384,0.00172261665550428
"Node513.P.C.",0.524731917384058,"passed",0.800559272,0.00344523849452004
"Node513.P.D.",0.498653250748273,"passed",0.113192164,0.00151974611071701
"Node514.P.B.",0.498653250748273,"passed",0.113192164,0.00151974611071701
"Node514.P.C.",0.498640888750017,"passed",0.773615646,0.0030394925601127
"Node514.P.D.",0.473549921469602,"passed",0.145470486,0.00169102052871331
"Node515.P.B.",0.473549921469602,"passed",0.145470486,0.00169102052871331
"Node515.P.C.",0.473555760383367,"passed",0.70905904,0.00338204448753759
"Node515.P.D.",0.315499271831085,"passed",0.25465279,0.00233860406800289
"Node516.P.B.",0.314408213375024,"passed",0.15521552,0.00030270850834913
"Node516.P.C.",0.315362067917172,"passed",0.590131684,0.00263860053343099
"Node516.P.D.",0.610301882281491,"passed",0.50350988,0.000443302409711751
"Node517.P.B.",0.50002911517477,"passed",0.446942848,0.000497617183261164
"Node517.P.C.",0.55483871356198,"passed",0.049547278,0.000938528111271414
"Node517.P.D.",0.252381233672928,"passed",0.136136808,0.000680095584164225
"Node518.P.B.",0.608329178045952,"passed",0.078753144,0.000227080778966392
"Node518.P.C.",0.153897780550061,"passed",0.785110042,0.000521916761787733
"Node518.P.D.",0.483513498878398,"passed",0.625935332,0.0026207580523648
"Node519.P.B.",0.435147631995501,"passed",0.27970071,0.00112338800230339
"Node519.P.C.",0.519875591848879,"passed",0.094363944,0.00150034819330571
"Node519.P.D.",0.522652212595091,"passed",0.813749724,0.00286925648719714
"Node520.P.B.",0.497765670004743,"passed",0.172650868,0.00237464278384994
"Node520.P.C.",0.61828416816744,"passed",0.013599398,0.000504417437615946
"Node520.P.D.",0.492326359383993,"passed",0.191013398,0.00125885895480228
"Node521.P.B.",0.691999327221336,"passed",0.262277788,0.000169713884438038
"Node521.P.C.",0.552979184813687,"passed",0.546708818,0.00140636894494631
"Node521.P.D.",0.571484878822987,"passed",0.065515162,0.00150034312722283
"Node522.P.B.",0.571484878822987,"passed",0.065515162,0.00150034312722283
"Node522.P.C.",0.571508382831545,"passed",0.86896965,0.00300068674655117
"Node522.P.D.",0.54753200623919,"passed",0.076682108,0.00156047467074174
"Node523.P.B.",0.54753200623919,"passed",0.076682108,0.00156047467074174
"Node523.P.C.",0.54754804110311,"passed",0.846635774,0.00312094767021352
"Node523.P.D.",0.490746063024512,"passed",0.123642982,0.00158747851249099
"Node524.P.B.",0.490746063024512,"passed",0.123642982,0.00158747851249099
"Node524.P.C.",0.490720780220734,"passed",0.752714032,0.00317495869515635
"Node524.P.D.",0.292367271460641,"passed",0.367635642,0.000780553456191221
"Node525.P.B.",0.433128042319999,"passed",0.532076252,0.00226148819185449
"Node525.P.C.",0.515460994404682,"passed",0.100288106,0.00149902166827663
"Node525.P.D.",0.479935172803186,"passed",0.13999335,0.00165264933357253
"Node526.P.B.",0.426910058395944,"passed",0.547878656,0.00288387041613511
"Node526.P.C.",0.360151196902634,"passed",0.312128004,0.00123743467656413
"Node526.P.D.",0.472472843206235,"passed",0.160497446,0.00122767390548628
"Node527.P.B.",0.451167972744589,"passed",0.391948818,0.000711006446417725
"Node527.P.C.",0.501684955415036,"passed",0.447553706,0.000517233607119531
"Node527.P.D.",0.588064591288905,"passed",0.008187632,0.000243449969507134
"Node528.P.B.",0.585758766369988,"passed",0.006162016,0.000211904803463345
"Node528.P.C.",0.587031042171763,"passed",0.985650412,0.00045535545579919
"Node528.P.D.",0.618429153999317,"passed",0.176029132,0.000811255275650794
"Node529.P.B.",0.551642901213247,"passed",0.113176674,0.00136088397672066
"Node529.P.C.",0.577699246503563,"passed",0.710794206,0.0021705417185074
"Node529.P.D.",0.432084775615159,"passed",0.541977606,0.00226331291300148
"Node530.P.B.",0.397272901053435,"passed",0.28105487,0.00112569741911878
"Node530.P.C.",0.467372375045889,"passed",0.176967492,0.00113951430238209
"Node530.P.D.",0.609122639429531,"passed",0.043522296,0.00122841920824465
"Node531.P.B.",0.609122639429531,"passed",0.043522296,0.00122841920824465
"Node531.P.C.",0.609129092794944,"passed",0.912955374,0.0024568388625807
"Node531.P.D.",0.617033875943505,"passed",0.038462422,0.00127477056492314
"Node532.P.B.",0.617033875943505,"passed",0.038462422,0.00127477056492314
"Node532.P.C.",0.617065494200369,"passed",0.92307512,0.00254954555331941
"Node532.P.D.",0.537236943375831,"passed",0.087409198,0.00166486870997403
"Node533.P.B.",0.537236943375831,"passed",0.087409198,0.00166486870997403
"Node533.P.C.",0.537249576479613,"passed",0.825181622,0.00332973430286008
"Node533.P.D.",0.489687776058017,"passed",0.125046786,0.00159568108651046
"Node534.P.B.",0.489687776058017,"passed",0.125046786,0.00159568108651046
"Node534.P.C.",0.489644412883986,"passed",0.749906432,0.00319136240448882
"Node534.P.D.",0.523221353515746,"passed",0.102349884,0.00185926829532894
"Node535.P.B.",0.523221353515746,"passed",0.102349884,0.00185926829532894
"Node535.P.C.",0.523244333204962,"passed",0.795300256,0.00371853868448566
"Node535.P.D.",0.471052261373564,"passed",0.148557046,0.00170153357030962
"Node536.P.B.",0.471052261373564,"passed",0.148557046,0.00170153357030962
"Node536.P.C.",0.471044772235018,"passed",0.702885914,0.00340306749875989
"Node536.P.D.",0.596869577354755,"passed",0.006222186,0.000315504305012418
"Node537.P.B.",0.591795204200726,"passed",0.005580924,0.000276308515086865
"Node537.P.C.",0.594426524145939,"passed",0.98819687,0.000591808513269187
"Node537.P.D.",0.610905773075995,"passed",0.019198864,0.000645442416748324
"Node538.P.B.",0.609673902985061,"passed",0.018861224,0.000624335279763899
"Node538.P.C.",0.610274704135113,"passed",0.9619399,0.00126977359824204
"Node538.P.D.",0.554369131355897,"passed",0.083061876,0.00161144024666532
"Node539.P.B.",0.554369131355897,"passed",0.083061876,0.00161144024666532
"Node539.P.C.",0.554359913165354,"passed",0.833876222,0.00322288488440701
"Node539.P.D.",0.572380955232108,"passed",0.061094654,0.00139443443544886
"Node540.P.B.",0.572380955232108,"passed",0.061094654,0.00139443443544886
"Node540.P.C.",0.572392550907713,"passed",0.877810694,0.00278887135140136
"Node540.P.D.",0.547353292446802,"passed",0.07437238,0.0014563589897206
"Node541.P.B.",0.547353292446802,"passed",0.07437238,0.0014563589897206
"Node541.P.C.",0.547351068540018,"passed",0.851255248,0.00291272179654189
"Node541.P.D.",0.507620435567022,"passed",0.101019538,0.00142593632530406
"Node542.P.B.",0.507620435567022,"passed",0.101019538,0.00142593632530406
"Node542.P.C.",0.507591374855425,"passed",0.797960952,0.00285186974145904
"Node542.P.D.",0.607047767038491,"passed",0.02760495,0.000836110851951464
"Node543.P.B.",0.603386802723749,"passed",0.025686428,0.000755946747075181
"Node543.P.C.",0.60531178498629,"passed",0.946708614,0.00159205423325841
"Node543.P.D.",0.475746650069572,"passed",0.142734968,0.00168085310728434
"Node544.P.B.",0.475746650069572,"passed",0.142734968,0.00168085310728434
"Node544.P.C.",0.475740453190712,"passed",0.714530052,0.00336170264302314
"Node544.P.D.",0.611644392288316,"passed",0.029379908,0.000881575817400663
"Node545.P.B.",0.611679017389635,"passed",0.023406876,0.000712773322720421
"Node545.P.C.",0.611725976743238,"passed",0.94721325,0.00159422727396069
"Node545.P.D.",0.617594542540017,"passed",0.030071544,0.000975560002844335
"Node546.P.B.",0.626518751063228,"passed",0.018214276,0.000735300454597769
"Node546.P.C.",0.62204239560801,"passed",0.951714156,0.00171026576052749
"Node546.P.D.",0.406423804331603,"passed",0.257077864,0.0011435222796982
"Node547.P.B.",0.498227086494617,"passed",0.12824905,0.00164895778298241
"Node547.P.C.",0.460102040183049,"passed",0.614673132,0.00278907587414553
"Node547.P.D.",0.495391805917976,"passed",0.11755347,0.00154944701795287
"Node548.P.B.",0.495391805917976,"passed",0.11755347,0.00154944701795287
"Node548.P.C.",0.495374446494481,"passed",0.764893052,0.00309889494337853
"Node548.P.D.",0.434596388916689,"passed",0.518051892,0.0016018858817336
"Node549.P.B.",0.454691371250235,"passed",0.208127334,0.00120359627679593
"Node549.P.C.",0.376783059610882,"passed",0.27382077,0.000399131850615025
"Node549.P.D.",0.512483020831522,"passed",0.094214842,0.00136645142162659
"Node550.P.B.",0.512483020831522,"passed",0.094214842,0.00136645142162659
"Node550.P.C.",0.512450666255868,"passed",0.811570284,0.00273290821983058
"Node550.P.D.",0.602514734708174,"passed",0.04146811,0.00117782212820203
"Node551.P.B.",0.602514734708174,"passed",0.04146811,0.00117782212820203
"Node551.P.C.",0.602500316409252,"passed",0.917063776,0.00235564083004477
"Node551.P.D.",0.581779497182329,"passed",0.054448076,0.00137276170658586
"Node552.P.B.",0.581779497182329,"passed",0.054448076,0.00137276170658586
"Node552.P.C.",0.581762871476185,"passed",0.891103828,0.00274551954653703
"Node552.P.D.",0.537057578855724,"passed",0.085487792,0.00156812225289706
"Node553.P.B.",0.537057578855724,"passed",0.085487792,0.00156812225289706
"Node553.P.C.",0.537066505914069,"passed",0.82902442,0.0031362429903594
"Node553.P.D.",0.50699306480875,"passed",0.101856756,0.00143290309605181
"Node554.P.B.",0.50699306480875,"passed",0.101856756,0.00143290309605181
"Node554.P.C.",0.506982273859587,"passed",0.796286452,0.00286580802810065
"Node554.P.D.",0.636728032620978,"passed",0.04221446,0.00162880451475038
"Node555.P.B.",0.637276335499882,"passed",0.034355978,0.00135788843668336
"Node555.P.C.",0.637124249921292,"passed",0.923429524,0.00298637811070322
"Node555.P.D.",0.469564863526794,"passed",0.150412154,0.00170735995453648
"Node556.P.B.",0.469564863526794,"passed",0.150412154,0.00170735995453648
"Node556.P.C.",0.469536033842265,"passed",0.699175724,0.00341471943955152
"Node556.P.D.",0.595908411110511,"passed",0.072736654,0.0021326735596315
"Node557.P.B.",0.613695079862088,"passed",0.05468864,0.00173846951909077
"Node557.P.C.",0.604233865727741,"passed",0.872574696,0.00387025175779075
"Node557.P.D.",0.456345582975229,"passed",0.166292158,0.00174207939275266
"Node558.P.B.",0.456345582975229,"passed",0.166292158,0.00174207939275266
"Node558.P.C.",0.456381562921874,"passed",0.667415722,0.00348415630031936
"Node558.P.D.",0.513777709452588,"passed",0.12354767,0.00244947147752854
"Node559.P.B.",0.568985135905645,"passed",0.075921348,0.0019621644914652
"Node559.P.C.",0.538868192678108,"passed",0.800530984,0.00440870164566642
"Node559.P.D.",0.474890831383967,"passed",0.143766196,0.00168477959369747
"Node560.P.B.",0.474890831383967,"passed",0.143766196,0.00168477959369747
"Node560.P.C.",0.474926792436689,"passed",0.712467622,0.00336955908305135
"Node560.P.D.",0.366215303137606,"passed",0.252563266,0.00177270019169122
"Node561.P.B.",0.478862246746413,"passed",0.143956658,0.00193768522455385
"Node561.P.C.",0.423467549847234,"passed",0.603480084,0.00370336172351572
"Node561.P.D.",0.211514468700667,"passed",0.349009994,0.000521454167196447
"Node562.P.B.",0.457640011309418,"passed",0.189311844,0.00153957644935852
"Node562.P.C.",0.383070063050442,"passed",0.461678164,0.00204239820659766
"Node562.P.D.",0.5079718061484,"passed",0.450952754,0.00094391017933552
"Node563.P.B.",0.459528015902855,"passed",0.234270654,0.00109587225693074
"Node563.P.C.",0.223941946229338,"passed",0.314776574,0.000160154242679129
"Node563.P.D.",0.444148301581523,"passed",0.2091052,0.0013318284324928
"Node564.P.B.",0.405865676040109,"passed",0.365462822,0.000664571785667516
"Node564.P.C.",0.483116227750031,"passed",0.42543197,0.000668572400381877
"Node564.P.D.",0.461584723180801,"passed",0.609847136,0.00276775199172439
"Node565.P.B.",0.475114544556512,"passed",0.174037832,0.00184794091767369
"Node565.P.C.",0.434951401413583,"passed",0.21611504,0.000920175405787019
"Node565.P.D.",0.482387952259309,"passed",0.134391114,0.0016448638037092
"Node566.P.B.",0.482387952259309,"passed",0.134391114,0.0016448638037092
"Node566.P.C.",0.4823742643223,"passed",0.731217752,0.00328972736087729
"Node566.P.D.",0.503601989143826,"passed",0.766379218,0.0032898513010839
"Node567.P.B.",0.481180279551095,"passed",0.173842672,0.00219228711386844
"Node567.P.C.",0.546848111801768,"passed",0.05977813,0.00110053941177669
"Node567.P.D.",0.458038688343993,"passed",0.501652448,0.00137393659534824
"Node568.P.B.",0.447700557847253,"passed",0.211057164,0.00128429971285241
"Node568.P.C.",0.598474238684725,"passed",0.287290358,9.11413329201678e-05
"Node568.P.D.",0.460219866068153,"passed",0.655925986,0.00218011483284762
"Node569.P.B.",0.44638727959327,"passed",0.218714286,0.00126961304167704
"Node569.P.C.",0.479521949314495,"passed",0.125359696,0.000910942085439924
"Node569.P.D.",0.565563656577365,"passed",0.060676112,0.00139814496884626
"Node570.P.B.",0.390694226645358,"passed",0.48232002,0.00815888112787913
"Node570.P.C.",0.354697608487223,"passed",0.457003878,0.00684520237159992
"Node570.P.D.",0.562078771020241,"passed",0.09292743,0.00157779926735252
"Node571.P.B.",0.471616920043955,"passed",0.571352336,0.00765304447967087
"Node571.P.C.",0.444889483901208,"passed",0.33572022,0.00611820550781757
"Node571.P.D.",0.598498829578087,"passed",0.235512218,0.000965634837621833
"Node572.P.B.",0.434538617892435,"passed",0.40713461,0.00160983766188317
"Node572.P.C.",0.240178670975006,"passed",0.357353186,0.000681548375340308
"Node572.P.D.",0.437560626325158,"passed",0.559906908,0.0022804733419256
"Node573.P.B.",0.40764488025856,"passed",0.27192153,0.00117456810890152
"Node573.P.C.",0.469879325280431,"passed",0.168171588,0.00110743863473766
"Node573.P.D.",0.566810008384113,"passed",0.122114296,0.00192920573066223
"Node574.P.B.",0.485400940279383,"passed",0.395074206,0.00127188535593034
"Node574.P.C.",0.672330212946247,"passed",0.482811512,0.000678528946940723
"Node574.P.D.",0.565392625407101,"passed",0.169702088,0.00318249359270633
"Node575.P.B.",0.571143901738935,"passed",0.787518976,0.00428461243375654
"Node575.P.C.",0.585160821752973,"passed",0.042778964,0.00110490952323052
"Node575.P.D.",0.604290521036875,"passed",0.107828106,0.00305763446321309
"Node576.P.B.",0.589175322641499,"passed",0.828592182,0.00427449532904622
"Node576.P.C.",0.551153819588609,"passed",0.063579702,0.00121759009675016
"Node576.P.D.",0.591054147302268,"passed",0.11140017,0.00324658757219675
"Node577.P.B.",0.590178290107549,"passed",0.856462602,0.00407924879244543
"Node577.P.C.",0.585421694241608,"passed",0.032137286,0.000834340645997933
"Node577.P.D.",0.445103723510495,"passed",0.182995286,0.00195941429224882
"Node578.P.B.",0.445103761041872,"passed",0.634009426,0.00391882645660887
"Node578.P.C.",0.445103723510495,"passed",0.182995286,0.00195941429224882
"Node578.P.D.",0.50659780337982,"passed",0.190439534,0.00343529739942792
"Node579.P.B.",0.524629236801129,"passed",0.795681598,0.00391780788746574
"Node579.P.C.",0.617569731908015,"passed",0.01387889,0.000496563758306369
"Node579.P.D.",0.362829724393647,"passed",0.396761778,0.00179061257197403
"Node580.P.B.",0.420741980836216,"passed",0.58958315,0.00225464860478945
"Node580.P.C.",0.617581100103459,"passed",0.013655086,0.000492351368529584
"Node580.P.D.",0.595424992423534,"passed",0.498273508,0.000569965708777314
"Node581.P.B.",0.497282922080947,"passed",0.441312264,0.000541876560467525
"Node581.P.C.",0.549210097036775,"passed",0.06041421,0.00110986810444188
"Node581.P.D.",0.360523868630941,"passed",0.347845756,0.00151684841721591
"Node582.P.B.",0.444718437989013,"passed",0.601453772,0.00259185932440868
"Node582.P.C.",0.564940776286452,"passed",0.050700446,0.00109468171820719
"Node582.P.D.",0.604664270606058,"passed",0.501704628,0.000489095604603621
"Node583.P.B.",0.499090588868513,"passed",0.444886552,0.000514102448001349
"Node583.P.C.",0.552949870597185,"passed",0.053408812,0.00100096094074718
"Node583.P.D.",0.469066188836159,"passed",0.158425708,0.00193099742782237
"Node584.P.B.",0.46905473734971,"passed",0.68314857,0.00386199150011708
"Node584.P.C.",0.469066188836159,"passed",0.158425708,0.00193099742782237
"Node584.P.D.",0.418135321637112,"passed",0.256978986,0.00126836375117929
"Node585.P.B.",0.416972571819394,"passed",0.469128722,0.00220258536441485
"Node585.P.C.",0.415406856222743,"passed",0.273892282,0.000934220588462185
"Node585.P.D.",0.396882223936309,"passed",0.280991352,0.00135231703235339
"Node586.P.B.",0.445716716360658,"passed",0.574493946,0.00314856645421605
"Node586.P.C.",0.483489192447839,"passed",0.144514704,0.00179994979409284
"Node586.P.D.",0.52574742330374,"passed",0.098356134,0.00165805623418971
"Node587.P.B.",0.433101513953403,"passed",0.514803684,0.00270905071304421
"Node587.P.C.",0.304243829022545,"passed",0.386840182,0.00107331643120002
"Node587.P.D.",0.519055416259874,"passed",0.102878634,0.00150885061249987
"Node588.P.B.",0.541063819431821,"passed",0.377116882,0.00059896525673036
"Node588.P.C.",0.504924744685796,"passed",0.52000446,0.000910025574075927
"Node588.P.D.",0.490569053344079,"passed",0.136786734,0.00160926688551594
"Node589.P.B.",0.443921646660251,"passed",0.544132456,0.0026508976574201
"Node589.P.C.",0.375252656282644,"passed",0.319080832,0.00104700207628149
"Node589.P.D.",0.484143670678479,"passed",0.141989464,0.00187054055882175
"Node590.P.B.",0.484165946111687,"passed",0.716021056,0.00374108084197965
"Node590.P.C.",0.484143670678479,"passed",0.141989464,0.00187054055882175
"Node590.P.D.",0.566282189124329,"passed",0.484546416,0.000835273557144122
"Node591.P.B.",0.489518964321978,"passed",0.429509836,0.000624565019332215
"Node591.P.C.",0.533839496496838,"passed",0.085943726,0.00145863686992843
"Node591.P.D.",0.616368656559874,"passed",0.029023408,0.000945353932723728
"Node592.P.B.",0.621397106268436,"passed",0.028711664,0.00101207477146922
"Node592.P.C.",0.618989616102068,"passed",0.942264924,0.0019574215780319
"Node592.P.D.",0.626732863033274,"passed",0.022788672,0.000881338411457317
"Node593.P.B.",0.602383754017338,"passed",0.044596022,0.00128848453338306
"Node593.P.C.",0.613909381325522,"passed",0.93261532,0.00216783741152138
"Node593.P.D.",0.598280405781997,"passed",0.044759014,0.00131788726029387
"Node594.P.B.",0.53845286228973,"passed",0.089424758,0.00170869912538368
"Node594.P.C.",0.5657580168801,"passed",0.865816254,0.00302360948579977
"Node594.P.D.",0.518737081125241,"passed",0.101191018,0.00166458562732683
"Node595.P.B.",0.469884764644492,"passed",0.149567478,0.00168829490765951
"Node595.P.C.",0.494164379443509,"passed",0.749241526,0.00335164944506482
"Node595.P.D.",0.506400251980743,"passed",0.104151006,0.00139432375970748
"Node596.P.B.",0.415580469102782,"passed",0.223973376,0.000996245965948697
"Node596.P.C.",0.46810258971016,"passed",0.671875676,0.00238784704331157
"Node596.P.D.",0.47473444357693,"passed",0.155513634,0.00120695925744699
"Node597.P.B.",0.454665877436711,"passed",0.394869006,0.000707422591232931
"Node597.P.C.",0.50299404823559,"passed",0.449617378,0.000500049314751021
"Node597.P.D.",0.48722994832015,"passed",0.134104056,0.00159979152730346
"Node598.P.B.",0.401300034924058,"passed",0.243038396,0.000915090404402233
"Node598.P.C.",0.455319142012009,"passed",0.622857516,0.00251268279898134
"Node598.P.D.",0.463446435648544,"passed",0.17843386,0.00128795308082231
"Node599.P.B.",0.437127134777354,"passed",0.381734098,0.000711492069367191
"Node599.P.C.",0.496178880290087,"passed",0.439832046,0.000577253154483909
"Node599.P.D.",0.511318812866552,"passed",0.115361364,0.00180324055477266
"Node600.P.B.",0.455087171845005,"passed",0.182178676,0.00149061387228852
"Node600.P.C.",0.485775023423339,"passed",0.702459984,0.00329248613331217
"Node600.P.D.",0.450184499044284,"passed",0.200439972,0.0013277884749104
"Node601.P.B.",0.415754255117404,"passed",0.369892336,0.000684187292231666
"Node601.P.C.",0.487319259371078,"passed",0.42966769,0.000644746293189911
"Node601.P.D.",0.486781332266463,"passed",0.128749928,0.001616296293024
"Node602.P.B.",0.486781332266463,"passed",0.128749928,0.001616296293024
"Node602.P.C.",0.486795270660353,"passed",0.7425002,0.00323258988580729
"Node602.P.D.",0.544621060412683,"passed",0.110314392,0.00182577403203379
"Node603.P.B.",0.555517450732057,"passed",0.090957614,0.00186295464944883
"Node603.P.C.",0.550123364472965,"passed",0.798728006,0.00368863979631531
"Node603.P.D.",0.549112275828872,"passed",0.087589472,0.00184866863811812
"Node604.P.B.",0.505584478065382,"passed",0.129084368,0.00183455230797628
"Node604.P.C.",0.527604582158421,"passed",0.78332617,0.00368209255704979
"Node604.P.D.",0.454153526692793,"passed",0.194301698,0.00132078428933571
"Node605.P.B.",0.422174097412181,"passed",0.373113094,0.000695002332307712
"Node605.P.C.",0.490117175177238,"passed",0.4325852,0.000626814152554147
"Node605.P.D.",0.506886130284295,"passed",0.11910361,0.0019236096183529
"Node606.P.B.",0.506886130284295,"passed",0.11910361,0.0019236096183529
"Node606.P.C.",0.506892546457821,"passed",0.7617928,0.0038472212102758
"Node606.P.D.",0.478332404566806,"passed",0.13949752,0.00166777545701952
"Node607.P.B.",0.478332404566806,"passed",0.13949752,0.00166777545701952
"Node607.P.C.",0.478343107467698,"passed",0.721005024,0.00333555076858731
"Node607.P.D.",0.234147192058747,"passed",0.327662804,0.000133495394803377
"Node608.P.B.",0.465440517471063,"passed",0.199385672,0.00143180527366645
"Node608.P.C.",0.493830774679664,"passed",0.472951544,0.00130381940657927
"Node608.P.D.",0.540840149771328,"passed",0.083898784,0.00164621571518044
"Node609.P.B.",0.540840149771328,"passed",0.083898784,0.00164621571518044
"Node609.P.C.",0.540858050073949,"passed",0.832202448,0.00329243686266743
"Node609.P.D.",0.486985369378004,"passed",0.12850906,0.00161499978639954
"Node610.P.B.",0.486985369378004,"passed",0.12850906,0.00161499978639954
"Node610.P.C.",0.486979570456396,"passed",0.742981876,0.00322999950541254
"Node610.P.D.",0.452431075792629,"passed",0.618611402,0.0022536509697176
"Node611.P.B.",0.433858437564208,"passed",0.240120912,0.00126350304358622
"Node611.P.C.",0.476259379714443,"passed",0.141267668,0.000990884686097187
"Node611.P.D.",0.595830829200419,"passed",0.075553866,0.00136588605590785
"Node612.P.B.",0.503436717338106,"passed",0.600475998,0.0075258259131176
"Node612.P.C.",0.477519301422927,"passed",0.323970174,0.00620662783661078
"Node612.P.D.",0.631027419577665,"passed",0.032989604,0.00131124264384695
"Node613.P.B.",0.566237171267961,"passed",0.712144048,0.00877989362008488
"Node613.P.C.",0.547830854130432,"passed",0.254866342,0.00751580275455999
"Node613.P.D.",0.626870888850424,"passed",0.033202836,0.00133363424825781
"Node614.P.B.",0.521973461191191,"passed",0.6967821,0.00762278236159819
"Node614.P.C.",0.491086013723235,"passed",0.270015084,0.00634649213974638
"Node614.P.D.",0.525826194425417,"passed",0.1160328,0.00233374594416457
"Node615.P.B.",0.269119240612603,"passed",0.346112194,0.00129820909721406
"Node615.P.C.",0.767477742581676,"passed",0.537855014,0.0011387800607609
"Node615.P.D.",0.472729146240299,"passed",0.160083376,0.00211727079351316
"Node616.P.B.",0.301079100260676,"passed",0.328667986,0.000467189828435558
"Node616.P.C.",0.526246008257615,"passed",0.511248638,0.00166116251851666
"Node616.P.D.",0.42339326607294,"passed",0.234447166,0.0012998483903121
"Node617.P.B.",0.370093386380584,"passed",0.353384194,0.000576994839553244
"Node617.P.C.",0.467980195717797,"passed",0.412168632,0.000724795083828056
"Node617.P.D.",0.466799436615876,"passed",0.164989894,0.00186328531939433
"Node618.P.B.",0.37712065510456,"passed",0.352421756,0.000701969431526283
"Node618.P.C.",0.522968967841092,"passed",0.482588326,0.00116677178589204
"Node618.P.D.",0.440793252339379,"passed",0.213646648,0.00133106808390186
"Node619.P.B.",0.400192851067816,"passed",0.363198128,0.000652218824241249
"Node619.P.C.",0.480764276576303,"passed",0.423155212,0.000680261820643939
"Node619.P.D.",0.443220809905953,"passed",0.210436328,0.00133181699712178
"Node620.P.B.",0.404222572040231,"passed",0.36479457,0.000661095625188738
"Node620.P.C.",0.482459192460958,"passed",0.424769098,0.000672060238048292
"Node620.P.D.",0.448615053403935,"passed",0.1798109,0.00198156676896592
"Node621.P.B.",0.345107479497656,"passed",0.415106988,0.00210080600538476
"Node621.P.C.",0.0489293308861627,"passed",0.405082092,0.000249381030034939
"Node621.P.D.",0.467325322583971,"passed",0.163745002,0.00182066672970665
"Node622.P.B.",0.378464667600617,"passed",0.352256494,0.000689611903282813
"Node622.P.C.",0.52343456903294,"passed",0.483998496,0.00113635513731838
"Node622.P.D.",0.454405818892662,"passed",0.193873728,0.00132017257167387
"Node623.P.B.",0.422649696363076,"passed",0.37334011,0.000695667198949878
"Node623.P.C.",0.490231773002921,"passed",0.432786154,0.000625533974122698
"Node623.P.D.",0.450354115211839,"passed",0.200183424,0.00132756203830256
"Node624.P.B.",0.416014112301715,"passed",0.370025604,0.000684690038469538
"Node624.P.C.",0.487496468059974,"passed",0.429790946,0.000644013627556465
"Node624.P.D.",0.622904881339655,"passed",0.04820246,0.00166394448201455
"Node625.P.B.",0.586458575391738,"passed",0.772994668,0.00677846314313464
"Node625.P.C.",0.568897538283764,"passed",0.17880286,0.00513865479499016
"Node625.P.D.",0.48740751298689,"passed",0.140119198,0.0022532489020889
"Node626.P.B.",0.343659248322568,"passed",0.466641324,0.00350587071504724
"Node626.P.C.",0.174388750674591,"passed",0.393239462,0.00131984784419007
"Node626.P.D.",0.505240743265814,"passed",0.12430639,0.00212632323028274
"Node627.P.B.",0.351379558137007,"passed",0.416807768,0.00223754681978187
"Node627.P.C.",0.0553711073454348,"passed",0.45888583,0.000363285857863938
"Node627.P.D.",0.434938117597749,"passed",0.19694228,0.00173993085140786
